Source_country_cameo_code;Source_lat;Source_long;Targer_country_cameo_code;Target_lat;Target_long;Number_incidents
"
AND";42.5;1.5;MAR;32;-5;0
;;;;;;
"
AND";42.5;1.5;SDN;15;30;0
;;;;;;
"
AND";42.5;1.5;MEA;35.8333;14.5833;0
;;;;;;
"
AND";42.5;1.5;SAS;20;77;0
;;;;;;
"
AND";42.5;1.5;ASM;-14.3333;-170;0
;;;;;;
"
AND";42.5;1.5;ATG;17.05;-61.8;0
;;;;;;
"
AND";42.5;1.5;BDI;-3.5;30;0
;;;;;;
"
AND";42.5;1.5;BEN;9.5;2.25;0
;;;;;;
"
AND";42.5;1.5;BFA;13;-2;0
;;;;;;
"
AND";42.5;1.5;BLZ;17.25;-88.75;0
;;;;;;
"
AND";42.5;1.5;BTN;27.5;90.5;0
;;;;;;
"
AND";42.5;1.5;CAF;7;21;0
;;;;;;
"
AND";42.5;1.5;COM;-12.1667;44.25;0
;;;;;;
"
AND";42.5;1.5;CZE;49.75;15.5;0
;;;;;;
"
AND";42.5;1.5;DJI;11.5;43;0
;;;;;;
"
AND";42.5;1.5;DZA;28;3;0
;;;;;;
"
AND";42.5;1.5;ERI;15;39;0
;;;;;;
"
AND";42.5;1.5;ETH;8;38;0
;;;;;;
"
AND";42.5;1.5;FJI;-18;175;0
;;;;;;
"
AND";42.5;1.5;GMB;13.4667;-16.5667;0
;;;;;;
"
AND";42.5;1.5;GNB;12;-15;0
;;;;;;
"
AND";42.5;1.5;GRD;12.1167;-61.6667;0
;;;;;;
"
AND";42.5;1.5;GUM;13.4667;144.7833;0
;;;;;;
"
AND";42.5;1.5;GUY;5;-59;0
;;;;;;
"
AND";42.5;1.5;HTI;19;-72.4167;0
;;;;;;
"
AND";42.5;1.5;KGZ;41;75;0
;;;;;;
"
AND";42.5;1.5;KIR;1.4167;173;0
;;;;;;
"
AND";42.5;1.5;KNA;17.3333;-62.75;0
;;;;;;
"
AND";42.5;1.5;LAO;18;105;0
;;;;;;
"
AND";42.5;1.5;LCA;13.8833;-61.1333;0
;;;;;;
"
AND";42.5;1.5;LSO;-29.5;28.5;0
;;;;;;
"
AND";42.5;1.5;MCO;43.7333;7.4;0
;;;;;;
"
AND";42.5;1.5;MDA;47;29;0
;;;;;;
"
AND";42.5;1.5;MHL;9;168;0
;;;;;;
"
AND";42.5;1.5;MNP;15.2;145.75;0
;;;;;;
"
AND";42.5;1.5;MWI;-13.5;34;0
;;;;;;
"
AND";42.5;1.5;NRU;-0.5333;166.9167;0
;;;;;;
"
AND";42.5;1.5;PLW;7.5;134.5;0
;;;;;;
"
AND";42.5;1.5;PRI;18.25;-66.5;0
;;;;;;
"
AND";42.5;1.5;SLB;-8;159;0
;;;;;;
"
AND";42.5;1.5;SLE;8.5;-11.5;0
;;;;;;
"
AND";42.5;1.5;SMR;43.7667;12.4167;0
;;;;;;
"
AND";42.5;1.5;SOM;10;49;0
;;;;;;
"
AND";42.5;1.5;STP;1;7;0
;;;;;;
"
AND";42.5;1.5;SYC;-4.5833;55.6667;0
;;;;;;
"
AND";42.5;1.5;SYR;35;38;0
;;;;;;
"
AND";42.5;1.5;TGO;8;1.1667;0
;;;;;;
"
AND";42.5;1.5;TKM;40;60;0
;;;;;;
"
AND";42.5;1.5;TMP;-8.556856;125.56031;0
;;;;;;
"
AND";42.5;1.5;TON;-20;-175;0
;;;;;;
"
AND";42.5;1.5;TUV;-8;178;0
;;;;;;
"
AND";42.5;1.5;VCT;13.25;-61.2;0
;;;;;;
"
AND";42.5;1.5;VUT;-16;167;0
;;;;;;
"
AND";42.5;1.5;WSM;-13.5833;-172.3333;0
;;;;;;
"
AND";42.5;1.5;GZS;32;35.25;0
;;;;;;
"
AND";42.5;1.5;BRN;4.5;114.6667;0
;;;;;;
"
ARE";24;54;CHN;35;105;1
;;;;;;
"
ARE";24;54;IRN;32;53;0
;;;;;;
"
ARE";24;54;SAU;25;45;1
;;;;;;
"
ARE";24;54;JPN;36;138;0
;;;;;;
"
ARE";24;54;RUS;60;100;0
;;;;;;
"
ARE";24;54;MLI;17;-4;1
;;;;;;
"
ARE";24;54;USA;38;-97;1
;;;;;;
"
ARE";24;54;PRK;37;127.5;0
;;;;;;
"
ARE";24;54;AUS;-27;133;0
;;;;;;
"
ARE";24;54;BGD;24;90;0
;;;;;;
"
ARE";24;54;FRA;46;2;0
;;;;;;
"
ARE";24;54;IND;20;77;0
;;;;;;
"
ARE";24;54;MEX;23;-102;1
;;;;;;
"
ARE";24;54;NER;16;8;0
;;;;;;
"
ARE";24;54;NGA;10;8;0
;;;;;;
"
ARE";24;54;NOR;62;10;0
;;;;;;
"
ARE";24;54;PER;-10;-76;0
;;;;;;
"
ARE";24;54;POL;52;20;0
;;;;;;
"
ARE";24;54;URY;-33;-56;0
;;;;;;
"
ARE";24;54;ESP;40;-4;0
;;;;;;
"
ARE";24;54;SGP;1.3667;103.8;0
;;;;;;
"
ARE";24;54;ABW;12.5;-69.9667;0
;;;;;;
"
ARE";24;54;ROM;46;25;0
;;;;;;
"
ARE";24;54;AFG;33;65;0
;;;;;;
"
ARE";24;54;DEU;51;9;0
;;;;;;
"
ARE";24;54;IRQ;33;44;0
;;;;;;
"
ARE";24;54;ISR;31.5;34.75;0
;;;;;;
"
ARE";24;54;UKR;49;32;1
;;;;;;
"
ARE";24;54;THA;15;100;1
;;;;;;
"
ARE";24;54;HKG;22.25;114.1667;0
;;;;;;
"
ARE";24;54;IDN;-5;120;0
;;;;;;
"
ARE";24;54;LKA;7;81;0
;;;;;;
"
ARE";24;54;PAK;30;70;0
;;;;;;
"
ARE";24;54;BRA;-10;-55;0
;;;;;;
"
ARE";24;54;CAN;60;-95;1
;;;;;;
"
ARE";24;54;GEO;42;43.5;0
;;;;;;
"
ARE";24;54;MYS;2.5;112.5;0
;;;;;;
"
ARE";24;54;NZL;-41;174;0
;;;;;;
"
ARE";24;54;TUR;39;35;0
;;;;;;
"
ARE";24;54;KHM;13;105;0
;;;;;;
"
ARE";24;54;CUB;21.5;-80;0
;;;;;;
"
ARE";24;54;BLR;53;28;0
;;;;;;
"
ARE";24;54;KAZ;48;68;0
;;;;;;
"
ARE";24;54;SWE;62;15;0
;;;;;;
"
ARE";24;54;COL;4;-72;0
;;;;;;
"
ARE";24;54;PRT;39.5;-8;0
;;;;;;
"
ARE";24;54;AGO;-12.5;18.5;0
;;;;;;
"
ARE";24;54;ALB;41;20;0
;;;;;;
"
ARE";24;54;AND;42.5;1.5;0
;;;;;;
"
ARE";24;54;ARE;24;54;0
;;;;;;
"
ARE";24;54;ARG;-34;-64;0
;;;;;;
"
ARE";24;54;ARM;40;45;0
;;;;;;
"
ARE";24;54;AUT;47.3333;13.3333;0
;;;;;;
"
ARE";24;54;AZE;40.5;47.5;0
;;;;;;
"
ARE";24;54;BEL;50.8333;4;0
;;;;;;
"
ARE";24;54;BGR;43;25;0
;;;;;;
"
ARE";24;54;BHR;26;50.55;1
;;;;;;
"
ARE";24;54;BHS;24.25;-76;0
;;;;;;
"
ARE";24;54;BIH;44;18;0
;;;;;;
"
ARE";24;54;BMU;32.3333;-64.75;0
;;;;;;
"
ARE";24;54;BRB;13.1667;-59.5333;0
;;;;;;
"
ARE";24;54;BWA;-22;24;0
;;;;;;
"
ARE";24;54;CHE;47;8;0
;;;;;;
"
ARE";24;54;CHL;-30;-71;0
;;;;;;
"
ARE";24;54;CMR;6;12;0
;;;;;;
"
ARE";24;54;COD;-1;15;0
;;;;;;
"
ARE";24;54;CRI;10;-84;0
;;;;;;
"
ARE";24;54;CYM;19.5;-80.5;0
;;;;;;
"
ARE";24;54;CYP;35;33;0
;;;;;;
"
ARE";24;54;DMA;15.4167;-61.3333;0
;;;;;;
"
ARE";24;54;DNK;56;10;0
;;;;;;
"
ARE";24;54;DOM;19;-70.6667;0
;;;;;;
"
ARE";24;54;ECU;-2;-77.5;0
;;;;;;
"
ARE";24;54;EGY;27;30;0
;;;;;;
"
ARE";24;54;EST;59;26;0
;;;;;;
"
ARE";24;54;FIN;64;26;0
;;;;;;
"
ARE";24;54;GAB;-1;11.75;0
;;;;;;
"
ARE";24;54;GBR;54;-2;0
;;;;;;
"
ARE";24;54;GHA;8;-2;0
;;;;;;
"
ARE";24;54;GIB;36.1833;-5.3667;0
;;;;;;
"
ARE";24;54;GIN;11;-10;0
;;;;;;
"
ARE";24;54;GNQ;2;10;0
;;;;;;
"
ARE";24;54;GRC;39;22;0
;;;;;;
"
ARE";24;54;GTM;15.5;-90.25;0
;;;;;;
"
ARE";24;54;HND;15;-86.5;0
;;;;;;
"
ARE";24;54;HRV;45.1667;15.5;0
;;;;;;
"
ARE";24;54;HUN;47;20;0
;;;;;;
"
ARE";24;54;IMY;54.085117;-4.635865;0
;;;;;;
"
ARE";24;54;IRL;53;-8;0
;;;;;;
"
ARE";24;54;ISL;65;-18;0
;;;;;;
"
ARE";24;54;ITA;42.8333;12.8333;0
;;;;;;
"
ARE";24;54;JAM;18.25;-77.5;0
;;;;;;
"
ARE";24;54;JOR;31;36;0
;;;;;;
"
ARE";24;54;KEN;1;38;0
;;;;;;
"
ARE";24;54;KWT;29.3375;47.6581;0
;;;;;;
"
ARE";24;54;LBN;33.8333;35.8333;0
;;;;;;
"
ARE";24;54;LBR;6.5;-9.5;0
;;;;;;
"
ARE";24;54;LBY;25;17;0
;;;;;;
"
ARE";24;54;LIE;47.1667;9.5333;0
;;;;;;
"
ARE";24;54;LTU;56;24;0
;;;;;;
"
ARE";24;54;LUX;49.75;6.1667;0
;;;;;;
"
ARE";24;54;LVA;57;25;0
;;;;;;
"
ARE";24;54;MDG;-20;47;0
;;;;;;
"
ARE";24;54;MDV;3.25;73;0
;;;;;;
"
ARE";24;54;MLT;35.8333;14.5833;0
;;;;;;
"
ARE";24;54;MTN;42;19;0
;;;;;;
"
ARE";24;54;MNG;46;105;0
;;;;;;
"
ARE";24;54;MOZ;-18.25;35;0
;;;;;;
"
ARE";24;54;MUS;-20.2833;57.55;0
;;;;;;
"
ARE";24;54;NAM;-22;17;0
;;;;;;
"
ARE";24;54;NCL;-21.5;165.5;0
;;;;;;
"
ARE";24;54;NIC;13;-85;0
;;;;;;
"
ARE";24;54;NLD;52.5;5.75;1
;;;;;;
"
ARE";24;54;OMN;21;57;0
;;;;;;
"
ARE";24;54;PAN;9;-80;0
;;;;;;
"
ARE";24;54;PHL;13;122;0
;;;;;;
"
ARE";24;54;PNG;-6;147;0
;;;;;;
"
ARE";24;54;PRY;-23;-58;0
;;;;;;
"
ARE";24;54;QAT;25.5;51.25;1
;;;;;;
"
ARE";24;54;RWA;-2;30;0
;;;;;;
"
ARE";24;54;SEN;14;-14;0
;;;;;;
"
ARE";24;54;SLV;13.8333;-88.9167;0
;;;;;;
"
ARE";24;54;SRB;44;21;0
;;;;;;
"
ARE";24;54;SVK;48.6667;19.5;0
;;;;;;
"
ARE";24;54;SVN;46;15;0
;;;;;;
"
ARE";24;54;TCD;15;19;0
;;;;;;
"
ARE";24;54;TTO;11;-61;0
;;;;;;
"
ARE";24;54;UGA;1;32;0
;;;;;;
"
ARE";24;54;UZB;41;64;0
;;;;;;
"
ARE";24;54;ZAF;-29;24;0
;;;;;;
"
ARE";24;54;ZMB;-15;30;0
;;;;;;
"
ARE";24;54;ZWE;-20;30;0
;;;;;;
"
ARE";24;54;KOR;37;127.5;0
;;;;;;
"
ARE";24;54;MMR;22;98;0
;;;;;;
"
ARE";24;54;NPL;28;84;0
;;;;;;
"
ARE";24;54;VNM;16;106;0
;;;;;;
"
ARE";24;54;MRT;20;-12;0
;;;;;;
"
ARE";24;54;YEM;15;48;0
;;;;;;
"
ARE";24;54;TUN;34;9;0
;;;;;;
"
ARE";24;54;TJK;39;71;0
;;;;;;
"
ARE";24;54;SUR;4;-56;0
;;;;;;
"
ARE";24;54;MAR;32;-5;0
;;;;;;
"
ARE";24;54;SDN;15;30;0
;;;;;;
"
ARE";24;54;MEA;35.8333;14.5833;0
;;;;;;
"
ARE";24;54;SAS;20;77;0
;;;;;;
"
ARE";24;54;ASM;-14.3333;-170;0
;;;;;;
"
ARE";24;54;ATG;17.05;-61.8;0
;;;;;;
"
ARE";24;54;BDI;-3.5;30;0
;;;;;;
"
ARE";24;54;BEN;9.5;2.25;0
;;;;;;
"
ARE";24;54;BFA;13;-2;0
;;;;;;
"
ARE";24;54;BLZ;17.25;-88.75;0
;;;;;;
"
ARE";24;54;BTN;27.5;90.5;0
;;;;;;
"
ARE";24;54;CAF;7;21;0
;;;;;;
"
ARE";24;54;COM;-12.1667;44.25;0
;;;;;;
"
ARE";24;54;CZE;49.75;15.5;0
;;;;;;
"
ARE";24;54;DJI;11.5;43;0
;;;;;;
"
ARE";24;54;DZA;28;3;0
;;;;;;
"
ARE";24;54;ERI;15;39;0
;;;;;;
"
ARE";24;54;ETH;8;38;0
;;;;;;
"
ARE";24;54;FJI;-18;175;0
;;;;;;
"
ARE";24;54;GMB;13.4667;-16.5667;0
;;;;;;
"
ARE";24;54;GNB;12;-15;0
;;;;;;
"
ARE";24;54;GRD;12.1167;-61.6667;0
;;;;;;
"
ARE";24;54;GUM;13.4667;144.7833;0
;;;;;;
"
ARE";24;54;GUY;5;-59;0
;;;;;;
"
ARE";24;54;HTI;19;-72.4167;0
;;;;;;
"
ARE";24;54;KGZ;41;75;0
;;;;;;
"
ARE";24;54;KIR;1.4167;173;0
;;;;;;
"
ARE";24;54;KNA;17.3333;-62.75;0
;;;;;;
"
ARE";24;54;LAO;18;105;0
;;;;;;
"
ARE";24;54;LCA;13.8833;-61.1333;0
;;;;;;
"
ARE";24;54;LSO;-29.5;28.5;0
;;;;;;
"
ARE";24;54;MCO;43.7333;7.4;0
;;;;;;
"
ARE";24;54;MDA;47;29;0
;;;;;;
"
ARE";24;54;MHL;9;168;0
;;;;;;
"
ARE";24;54;MNP;15.2;145.75;0
;;;;;;
"
ARE";24;54;MWI;-13.5;34;0
;;;;;;
"
ARE";24;54;NRU;-0.5333;166.9167;0
;;;;;;
"
ARE";24;54;PLW;7.5;134.5;0
;;;;;;
"
ARE";24;54;PRI;18.25;-66.5;0
;;;;;;
"
ARE";24;54;SLB;-8;159;0
;;;;;;
"
ARE";24;54;SLE;8.5;-11.5;0
;;;;;;
"
ARE";24;54;SMR;43.7667;12.4167;0
;;;;;;
"
ARE";24;54;SOM;10;49;0
;;;;;;
"
ARE";24;54;STP;1;7;0
;;;;;;
"
ARE";24;54;SYC;-4.5833;55.6667;0
;;;;;;
"
ARE";24;54;SYR;35;38;0
;;;;;;
"
ARE";24;54;TGO;8;1.1667;0
;;;;;;
"
ARE";24;54;TKM;40;60;0
;;;;;;
"
ARE";24;54;TMP;-8.556856;125.56031;0
;;;;;;
"
ARE";24;54;TON;-20;-175;0
;;;;;;
"
ARE";24;54;TUV;-8;178;0
;;;;;;
"
ARE";24;54;VCT;13.25;-61.2;0
;;;;;;
"
ARE";24;54;VUT;-16;167;0
;;;;;;
"
ARE";24;54;WSM;-13.5833;-172.3333;0
;;;;;;
"
ARE";24;54;GZS;32;35.25;0
;;;;;;
"
ARE";24;54;BRN;4.5;114.6667;0
;;;;;;
"
ARG";-34;-64;CHN;35;105;0
;;;;;;
"
ARG";-34;-64;IRN;32;53;0
;;;;;;
"
ARG";-34;-64;SAU;25;45;0
;;;;;;
"
ARG";-34;-64;JPN;36;138;1
;;;;;;
"
ARG";-34;-64;RUS;60;100;0
;;;;;;
"
ARG";-34;-64;MLI;17;-4;1
;;;;;;
"
ARG";-34;-64;USA;38;-97;1
;;;;;;
"
ARG";-34;-64;PRK;37;127.5;0
;;;;;;
"
ARG";-34;-64;AUS;-27;133;0
;;;;;;
"
ARG";-34;-64;BGD;24;90;0
;;;;;;
"
ARG";-34;-64;FRA;46;2;0
;;;;;;
"
ARG";-34;-64;IND;20;77;0
;;;;;;
"
ARG";-34;-64;MEX;23;-102;0
;;;;;;
"
ARG";-34;-64;NER;16;8;0
;;;;;;
"
ARG";-34;-64;NGA;10;8;0
;;;;;;
"
ARG";-34;-64;NOR;62;10;0
;;;;;;
"
ARG";-34;-64;PER;-10;-76;0
;;;;;;
"
ARG";-34;-64;POL;52;20;0
;;;;;;
"
ARG";-34;-64;URY;-33;-56;0
;;;;;;
"
ARG";-34;-64;ESP;40;-4;0
;;;;;;
"
ARG";-34;-64;SGP;1.3667;103.8;1
;;;;;;
"
ARG";-34;-64;ABW;12.5;-69.9667;0
;;;;;;
"
ARG";-34;-64;ROM;46;25;0
;;;;;;
"
ARG";-34;-64;AFG;33;65;0
;;;;;;
"
ARG";-34;-64;DEU;51;9;0
;;;;;;
"
ARG";-34;-64;IRQ;33;44;0
;;;;;;
"
ARG";-34;-64;ISR;31.5;34.75;0
;;;;;;
"
ARG";-34;-64;UKR;49;32;0
;;;;;;
"
ARG";-34;-64;THA;15;100;0
;;;;;;
"
ARG";-34;-64;HKG;22.25;114.1667;0
;;;;;;
"
ARG";-34;-64;IDN;-5;120;1
;;;;;;
"
ARG";-34;-64;LKA;7;81;0
;;;;;;
"
ARG";-34;-64;PAK;30;70;0
;;;;;;
"
ARG";-34;-64;BRA;-10;-55;0
;;;;;;
"
ARG";-34;-64;CAN;60;-95;1
;;;;;;
"
ARG";-34;-64;GEO;42;43.5;0
;;;;;;
"
ARG";-34;-64;MYS;2.5;112.5;0
;;;;;;
"
ARG";-34;-64;NZL;-41;174;0
;;;;;;
"
ARG";-34;-64;TUR;39;35;0
;;;;;;
"
ARG";-34;-64;KHM;13;105;0
;;;;;;
"
ARG";-34;-64;CUB;21.5;-80;0
;;;;;;
"
ARG";-34;-64;BLR;53;28;0
;;;;;;
"
ARG";-34;-64;KAZ;48;68;0
;;;;;;
"
ARG";-34;-64;SWE;62;15;0
;;;;;;
"
ARG";-34;-64;COL;4;-72;0
;;;;;;
"
ARG";-34;-64;PRT;39.5;-8;0
;;;;;;
"
ARG";-34;-64;AGO;-12.5;18.5;0
;;;;;;
"
ARG";-34;-64;ALB;41;20;0
;;;;;;
"
ARG";-34;-64;AND;42.5;1.5;0
;;;;;;
"
ARG";-34;-64;ARE;24;54;0
;;;;;;
"
ARG";-34;-64;ARG;-34;-64;0
;;;;;;
"
ARG";-34;-64;ARM;40;45;0
;;;;;;
"
ARG";-34;-64;AUT;47.3333;13.3333;0
;;;;;;
"
ARG";-34;-64;AZE;40.5;47.5;0
;;;;;;
"
ARG";-34;-64;BEL;50.8333;4;0
;;;;;;
"
ARG";-34;-64;BGR;43;25;0
;;;;;;
"
ARG";-34;-64;BHR;26;50.55;0
;;;;;;
"
ARG";-34;-64;BHS;24.25;-76;0
;;;;;;
"
ARG";-34;-64;BIH;44;18;0
;;;;;;
"
ARG";-34;-64;BMU;32.3333;-64.75;0
;;;;;;
"
ARG";-34;-64;BRB;13.1667;-59.5333;0
;;;;;;
"
ARG";-34;-64;BWA;-22;24;0
;;;;;;
"
ARG";-34;-64;CHE;47;8;0
;;;;;;
"
ARG";-34;-64;CHL;-30;-71;0
;;;;;;
"
ARG";-34;-64;CMR;6;12;0
;;;;;;
"
ARG";-34;-64;COD;-1;15;0
;;;;;;
"
ARG";-34;-64;CRI;10;-84;0
;;;;;;
"
ARG";-34;-64;CYM;19.5;-80.5;0
;;;;;;
"
ARG";-34;-64;CYP;35;33;0
;;;;;;
"
ARG";-34;-64;DMA;15.4167;-61.3333;0
;;;;;;
"
ARG";-34;-64;DNK;56;10;0
;;;;;;
"
ARG";-34;-64;DOM;19;-70.6667;0
;;;;;;
"
ARG";-34;-64;ECU;-2;-77.5;0
;;;;;;
"
ARG";-34;-64;EGY;27;30;0
;;;;;;
"
ARG";-34;-64;EST;59;26;0
;;;;;;
"
ARG";-34;-64;FIN;64;26;0
;;;;;;
"
ARG";-34;-64;GAB;-1;11.75;0
;;;;;;
"
ARG";-34;-64;GBR;54;-2;0
;;;;;;
"
ARG";-34;-64;GHA;8;-2;0
;;;;;;
"
ARG";-34;-64;GIB;36.1833;-5.3667;0
;;;;;;
"
ARG";-34;-64;GIN;11;-10;0
;;;;;;
"
ARG";-34;-64;GNQ;2;10;0
;;;;;;
"
ARG";-34;-64;GRC;39;22;0
;;;;;;
"
ARG";-34;-64;GTM;15.5;-90.25;0
;;;;;;
"
ARG";-34;-64;HND;15;-86.5;0
;;;;;;
"
ARG";-34;-64;HRV;45.1667;15.5;0
;;;;;;
"
ARG";-34;-64;HUN;47;20;0
;;;;;;
"
ARG";-34;-64;IMY;54.085117;-4.635865;0
;;;;;;
"
ARG";-34;-64;IRL;53;-8;0
;;;;;;
"
ARG";-34;-64;ISL;65;-18;0
;;;;;;
"
ARG";-34;-64;ITA;42.8333;12.8333;0
;;;;;;
"
ARG";-34;-64;JAM;18.25;-77.5;0
;;;;;;
"
ARG";-34;-64;JOR;31;36;0
;;;;;;
"
ARG";-34;-64;KEN;1;38;0
;;;;;;
"
ARG";-34;-64;KWT;29.3375;47.6581;0
;;;;;;
"
ARG";-34;-64;LBN;33.8333;35.8333;0
;;;;;;
"
ARG";-34;-64;LBR;6.5;-9.5;0
;;;;;;
"
ARG";-34;-64;LBY;25;17;0
;;;;;;
"
ARG";-34;-64;LIE;47.1667;9.5333;0
;;;;;;
"
ARG";-34;-64;LTU;56;24;0
;;;;;;
"
ARG";-34;-64;LUX;49.75;6.1667;0
;;;;;;
"
ARG";-34;-64;LVA;57;25;0
;;;;;;
"
ARG";-34;-64;MDG;-20;47;0
;;;;;;
"
ARG";-34;-64;MDV;3.25;73;0
;;;;;;
"
ARG";-34;-64;MLT;35.8333;14.5833;0
;;;;;;
"
ARG";-34;-64;MTN;42;19;0
;;;;;;
"
ARG";-34;-64;MNG;46;105;0
;;;;;;
"
ARG";-34;-64;MOZ;-18.25;35;0
;;;;;;
"
ARG";-34;-64;MUS;-20.2833;57.55;0
;;;;;;
"
ARG";-34;-64;NAM;-22;17;0
;;;;;;
"
ARG";-34;-64;NCL;-21.5;165.5;0
;;;;;;
"
ARG";-34;-64;NIC;13;-85;0
;;;;;;
"
ARG";-34;-64;NLD;52.5;5.75;0
;;;;;;
"
ARG";-34;-64;OMN;21;57;0
;;;;;;
"
ARG";-34;-64;PAN;9;-80;0
;;;;;;
"
ARG";-34;-64;PHL;13;122;0
;;;;;;
"
ARG";-34;-64;PNG;-6;147;0
;;;;;;
"
ARG";-34;-64;PRY;-23;-58;0
;;;;;;
"
ARG";-34;-64;QAT;25.5;51.25;0
;;;;;;
"
ARG";-34;-64;RWA;-2;30;0
;;;;;;
"
ARG";-34;-64;SEN;14;-14;0
;;;;;;
"
ARG";-34;-64;SLV;13.8333;-88.9167;0
;;;;;;
"
ARG";-34;-64;SRB;44;21;0
;;;;;;
"
ARG";-34;-64;SVK;48.6667;19.5;0
;;;;;;
"
ARG";-34;-64;SVN;46;15;0
;;;;;;
"
ARG";-34;-64;TCD;15;19;0
;;;;;;
"
ARG";-34;-64;TTO;11;-61;0
;;;;;;
"
ARG";-34;-64;UGA;1;32;0
;;;;;;
"
ARG";-34;-64;UZB;41;64;0
;;;;;;
"
ARG";-34;-64;ZAF;-29;24;0
;;;;;;
"
ARG";-34;-64;ZMB;-15;30;0
;;;;;;
"
ARG";-34;-64;ZWE;-20;30;0
;;;;;;
"
ARG";-34;-64;KOR;37;127.5;0
;;;;;;
"
ARG";-34;-64;MMR;22;98;0
;;;;;;
"
ARG";-34;-64;NPL;28;84;0
;;;;;;
"
ARG";-34;-64;VNM;16;106;0
;;;;;;
"
ARG";-34;-64;MRT;20;-12;0
;;;;;;
"
ARG";-34;-64;YEM;15;48;0
;;;;;;
"
ARG";-34;-64;TUN;34;9;0
;;;;;;
"
ARG";-34;-64;TJK;39;71;0
;;;;;;
"
ARG";-34;-64;SUR;4;-56;0
;;;;;;
"
ARG";-34;-64;MAR;32;-5;0
;;;;;;
"
ARG";-34;-64;SDN;15;30;0
;;;;;;
"
ARG";-34;-64;MEA;35.8333;14.5833;0
;;;;;;
"
ARG";-34;-64;SAS;20;77;0
;;;;;;
"
ARG";-34;-64;ASM;-14.3333;-170;0
;;;;;;
"
ARG";-34;-64;ATG;17.05;-61.8;0
;;;;;;
"
ARG";-34;-64;BDI;-3.5;30;0
;;;;;;
"
ARG";-34;-64;BEN;9.5;2.25;0
;;;;;;
"
ARG";-34;-64;BFA;13;-2;0
;;;;;;
"
ARG";-34;-64;BLZ;17.25;-88.75;0
;;;;;;
"
ARG";-34;-64;BTN;27.5;90.5;0
;;;;;;
"
ARG";-34;-64;CAF;7;21;0
;;;;;;
"
ARG";-34;-64;COM;-12.1667;44.25;0
;;;;;;
"
ARG";-34;-64;CZE;49.75;15.5;0
;;;;;;
"
ARG";-34;-64;DJI;11.5;43;0
;;;;;;
"
ARG";-34;-64;DZA;28;3;0
;;;;;;
"
ARG";-34;-64;ERI;15;39;0
;;;;;;
"
ARG";-34;-64;ETH;8;38;0
;;;;;;
"
ARG";-34;-64;FJI;-18;175;0
;;;;;;
"
ARG";-34;-64;GMB;13.4667;-16.5667;0
;;;;;;
"
ARG";-34;-64;GNB;12;-15;0
;;;;;;
"
ARG";-34;-64;GRD;12.1167;-61.6667;0
;;;;;;
"
ARG";-34;-64;GUM;13.4667;144.7833;0
;;;;;;
"
ARG";-34;-64;GUY;5;-59;0
;;;;;;
"
ARG";-34;-64;HTI;19;-72.4167;0
;;;;;;
"
ARG";-34;-64;KGZ;41;75;0
;;;;;;
"
ARG";-34;-64;KIR;1.4167;173;0
;;;;;;
"
ARG";-34;-64;KNA;17.3333;-62.75;0
;;;;;;
"
ARG";-34;-64;LAO;18;105;0
;;;;;;
"
ARG";-34;-64;LCA;13.8833;-61.1333;0
;;;;;;
"
ARG";-34;-64;LSO;-29.5;28.5;0
;;;;;;
"
ARG";-34;-64;MCO;43.7333;7.4;0
;;;;;;
"
ARG";-34;-64;MDA;47;29;0
;;;;;;
"
ARG";-34;-64;MHL;9;168;0
;;;;;;
"
ARG";-34;-64;MNP;15.2;145.75;0
;;;;;;
"
ARG";-34;-64;MWI;-13.5;34;0
;;;;;;
"
ARG";-34;-64;NRU;-0.5333;166.9167;0
;;;;;;
"
ARG";-34;-64;PLW;7.5;134.5;0
;;;;;;
"
ARG";-34;-64;PRI;18.25;-66.5;0
;;;;;;
"
ARG";-34;-64;SLB;-8;159;0
;;;;;;
"
ARG";-34;-64;SLE;8.5;-11.5;0
;;;;;;
"
ARG";-34;-64;SMR;43.7667;12.4167;0
;;;;;;
"
ARG";-34;-64;SOM;10;49;0
;;;;;;
"
ARG";-34;-64;STP;1;7;0
;;;;;;
"
ARG";-34;-64;SYC;-4.5833;55.6667;0
;;;;;;
"
ARG";-34;-64;SYR;35;38;0
;;;;;;
"
ARG";-34;-64;TGO;8;1.1667;0
;;;;;;
"
ARG";-34;-64;TKM;40;60;0
;;;;;;
"
ARG";-34;-64;TMP;-8.556856;125.56031;0
;;;;;;
"
ARG";-34;-64;TON;-20;-175;0
;;;;;;
"
ARG";-34;-64;TUV;-8;178;0
;;;;;;
"
ARG";-34;-64;VCT;13.25;-61.2;0
;;;;;;
"
ARG";-34;-64;VUT;-16;167;0
;;;;;;
"
ARG";-34;-64;WSM;-13.5833;-172.3333;0
;;;;;;
"
ARG";-34;-64;GZS;32;35.25;0
;;;;;;
"
ARG";-34;-64;BRN;4.5;114.6667;0
;;;;;;
"
ARM";40;45;CHN;35;105;0
;;;;;;
"
ARM";40;45;IRN;32;53;0
;;;;;;
"
ARM";40;45;SAU;25;45;0
;;;;;;
"
ARM";40;45;JPN;36;138;0
;;;;;;
"
ARM";40;45;RUS;60;100;0
;;;;;;
"
ARM";40;45;MLI;17;-4;0
;;;;;;
"
ARM";40;45;USA;38;-97;0
;;;;;;
"
ARM";40;45;PRK;37;127.5;0
;;;;;;
